-0.1620711,0.1394144,0.03449162,0.2473461,0.0420589,0.1605457,0.00441181,-0.2161629,-0.09874898,0.07572594,-0.01412541,-0.1953102,0.1804894,-0.05381228,-0.200923,0.1151048,-0.06204605,0.1315684,0.05902504,-0.01109299,0.03134143,-0.112953,-0.1508618,0.05466406,0.09623761,0.1198978,0.1906879,0.01561251,-0.1686627,-0.07575892,0.0506297,0.08129266,-0.0567016,0.008615037,-0.1582353,0.1107437,-0.1813671,0.0100633,-0.03516091,-0.1625112,0.2088789,-0.2102914,-0.2153569,-0.2086908,-0.1928344,0.009651726,-0.02344064,-0.1470944,0.1030041,0.1637072,0.1723786,-0.206474,0.05592712,0.1755779,0.1535711,0.1071135,0.02122062,0.05814945,0.06137644,0.104525,0.1610474,-0.06084386,-0.1580042,0.1230712,-0.09676579,0.09307922,-0.1793418,-0.1696916,-0.2033967,0.07932821,0.1309078,-0.04108237,0.04454106,-0.1464833,-0.04491247,0.1269208,-0.1360664,0.1149692,0.1581317,-0.01432121,0.06092348,-0.1033229,0.08838376,-0.03779059,0.1598926,-0.2055959,0.04993158,-0.07017848,-0.000943915,-0.1664688,0.1866591,0.02661561,0.06861233,0.05626899,-0.04534092,-0.1947145,0.0502679,-0.09019495,-0.1902269,-0.02354356,-0.01724515,0.03689355,0.1141514,-0.08591651,-0.1758725,-0.08569535,-0.152285,-0.02518683,0.1083468,-0.05972652,0.02351245,-0.09787977,-0.07082297,0.07608164,-0.1642699,0.1409261,0.06112153,-0.1300287,0.1713419,0.1006846
-0.1060091,0.1414804,-0.1798065,0.05352968,-0.1288424,0.2055766,0.1776282,0.03429667,-0.1256799,-0.10182,0.1130746,-0.03568304,0.08031067,0.1922146,0.1204337,0.2143168,-0.08422145,0.1073078,0.2043505,0.04938187,0.05152198,-0.1612941,0.1438033,0.1834728,0.01060095,-0.02829166,-0.1960536,0.2053839,-0.04611943,0.05263399,0.1955141,-0.07624353,-0.1649601,0.01112187,-0.0006291617,-0.04188798,0.148916,-0.2077598,-0.2018032,0.08325833,-0.169521,-0.1257715,0.05272315,0.03244014,0.1842429,-0.2137115,-0.1937174,-0.1117413,-0.04645535,-0.1852824,-0.1030733,0.12143,-0.03373495,0.06535698,-0.01727317,0.005413604,-0.1093239,0.1564261,0.1929566,0.1569683,-0.04997282,-0.08477534,-0.2064009,-0.03762406,-0.1278962,0.09499719,-0.0942743,-0.1466668,-0.210511,-0.08324219,-0.1534326,0.138306,0.01965382,-0.1965416,0.02595988,-0.07886941,0.1587882,-0.1669286,-0.09209011,-0.171356,-0.06330366,-0.06439652,0.1568347,0.02959865,0.1832611,0.1279946,0.1597535,-0.08349217,0.06256831,0.1830864,0.1397823,-0.06219086,0.07862704,0.1369952,0.1350036,0.09063818,-0.116406,0.008481929,0.1443208,0.09632103,0.0619261,0.1648465,0.01835267,-0.01208111,0.1888044,0.1405177,0.03482017,-0.01108016,-0.2357341,0.2206283,-0.1057389,-0.1034651,-0.07021161,0.06139539,0.171872,-0.1484708,-0.1881744,-0.07115918,0.07498897,0.1042773
-0.1346564,0.1661215,-0.04897614,0.07410801,-0.05961457,0.01588608,0.1288595,0.07590034,0.08180685,-0.2188184,0.1102836,-0.1874492,0.1276111,-0.1908877,-0.04087872,-0.06320534,-0.08608667,-0.222645,0.02558755,-0.03091563,-0.1935336,0.02928367,-0.1409064,0.04658508,0.003223576,0.03038645,0.04853157,-0.21293,-0.01923468,-0.1518316,-0.1772696,0.1100243,-0.1455533,0.1934628,-0.1607818,0.06488195,0.164565,0.1831989,-0.1424731,0.03319426,-0.0935474,0.05153068,0.05246264,0.06256571,-0.1441244,0.1522767,0.01600791,0.01031242,-0.1171445,-0.06147296,-0.1985221,-0.01551514,-0.06101188,0.02421593,0.14085,0.193972,-0.1176862,-0.1318968,0.1619446,-0.006019054,0.1137831,-0.08770283,0.1166516,0.05479252,-0.02055866,-0.04608414,0.02504225,-0.1615282,0.1450992,0.1058627,-0.08484686,0.06148018,-0.1109441,-0.1292804,-0.05365729,-0.04550781,-0.0151625,-0.1404786,0.08768405,-0.1163737,0.02945877,-0.07595202,0.1234974,-0.06554212,-0.07031037,-0.1983456,0.1185779,-0.0285216,0.0005599672,-0.1438771,-0.1186791,-0.1093832,0.0732009,0.07133102,0.07069965,-0.1818534,-0.1174051,0.1759527,-0.08589245,-0.09549686,0.01231725,-0.08001613,-0.1710599,0.04526395,0.08113306,0.04850549,0.1324977,0.05739083,0.01201879,0.1072751,0.1345825,-0.1434543,-0.183361,0.05445906,-0.07191845,-0.07206126,-0.1691949,0.1953008,0.1826406,0.2201209
0.001106099,0.038785,-0.1588698,-0.0736336,-0.2393544,0.00607489,-0.09785853,-0.1379811,-0.1337162,0.01138999,0.09055462,0.1480117,-0.1790724,-0.1806893,-0.2483057,0.05427523,-0.057819,0.04971602,-0.3220224,0.1076473,-0.132741,-0.1944742,0.00837121,-0.1780964,0.02938826,-0.1776939,-0.1445371,-0.07880773,-0.1479548,0.1455602,0.1276646,-0.08121826,-0.02109531,0.04671322,0.06971954,0.2354104,0.1026234,0.04587582,0.1277378,-0.2142621,-0.1753462,0.1684943,-0.1821899,-0.1754522,0.1845006,-0.03556758,-0.001470394,-0.1820962,-0.1024527,0.103531,0.0977771,0.08451876,-0.1053237,0.2059252,-0.1636632,0.2152543,0.08799744,0.2513745,-0.1735297,-0.009054529,0.1141841,0.02780696,-0.2327572,0.1528862,-0.07891158,0.1491444,-0.01872332,-0.1769568,0.1132987,0.16036,0.09584986,-0.08214796,-0.08525671,0.2584479,-0.1210548,0.1136583,-0.004781552,0.02289676,-0.05762039,-0.1781239,-0.0181339,0.1989284,0.105732,0.111043,0.2139208,0.1089724,0.2171203,-0.1403848,0.08764581,-0.009323568,0.1988094,-0.1892806,0.004190245,-0.2262475,-0.1140207,0.02035972,-0.08568408,0.02014552,-0.1196165,0.1541258,-0.0798349,-0.2089177,-0.2033397,0.08996128,-0.2208778,0.1476708,0.13762,0.1447125,-0.1821342,0.1178558,0.05565333,-0.09429494,-0.03487033,-0.1217972,0.1533304,0.1236558,-0.1561179,-0.09597726,-0.1569309,0.09676412
-0.08654017,-0.1076958,-0.01739041,-0.3263415,-0.1715722,0.1535396,0.06284754,-0.2732917,-0.2476916,-0.23724,0.01074807,-0.131835,0.1049739,0.05225283,-0.1312968,0.204404,-0.02764626,-0.01328231,0.1190322,-0.1540508,-0.09105957,-0.01023367,-0.2068565,-0.07747689,-0.149538,-0.2027049,0.08606511,-0.09106254,0.01200246,-0.2992602,-0.2487889,-0.1977207,0.1795875,0.1230201,0.1498836,0.05290668,-0.2425362,-0.03729568,-0.1676173,0.02512049,0.09375801,-0.2837274,0.1432511,0.129174,-0.01281466,-0.1272443,0.1369353,-0.1356272,-0.0004630134,-0.1481261,-0.1327317,0.2044672,0.01239055,-0.03645211,0.1702069,0.04356559,-0.2120567,0.02617759,0.1757212,-0.3174424,-0.1417148,0.04882028,0.1165358,-0.08647183,-0.1173014,-0.02760142,0.2000965,0.04899504,0.03380243,-0.02777111,0.09085032,-0.06096388,0.2146122,-0.1124276,0.06891614,0.1158478,-0.05960405,0.0192474,0.2096593,0.09851072,-0.1512681,0.2131687,0.1147306,0.147616,0.2086326,0.1640134,0.07431471,0.05533387,-0.07098419,-0.1296417,-0.07384001,-0.06191394,0.1296601,-0.1020175,-0.07688881,-0.1276442,-0.1787625,-0.06724758,-0.143218,0.1617281,-0.02011854,-0.07463786,-0.1851768,-0.04215097,0.04250141,-0.08089516,-0.1276378,-0.0903738,-0.1658775,0.1048536,0.03238817,0.2060576,0.02050425,0.1431042,-0.1541114,0.154657,-0.150824,0.2030032,-0.1697971,0.1719445
0.09698082,-0.08446752,-0.1619474,0.1333343,-0.0603035,-0.1732802,-0.157466,-0.1242255,-0.111517,0.02335586,-0.1459876,-0.1871189,-0.2451418,-0.04574181,0.1198426,-0.1857082,0.1380249,-0.1985937,0.02040913,0.1601102,0.07063001,-0.1186842,0.07007426,-0.09583031,-0.01186007,0.02581904,-0.2167097,0.2012906,-0.1318749,0.05678112,-0.1920513,-0.1000778,0.09489891,0.1197241,-0.1480788,-0.2094928,-0.08300012,-0.09909908,0.1605063,-0.2363205,0.1722193,-0.09419361,-0.03371771,0.176543,0.1275203,0.07257993,0.02796434,-0.02280035,-0.08736005,-0.05911989,0.040038,-0.1522242,-0.1844007,0.1384688,-0.06790115,-0.1429886,0.1866736,0.1323736,-0.0778228,0.03299664,-0.09814872,-0.08932079,-0.02739604,0.1219151,0.02669442,-0.1267546,-0.212686,-0.1406985,-0.1094446,0.2175127,-0.1829506,-0.07189747,0.1241263,-0.1393517,-0.1541975,-0.1714961,-0.02746227,-0.2043498,-0.1560037,0.003497097,-0.2064046,0.0808808,0.2015696,0.04037498,-0.1844782,0.04269509,0.1096427,0.2084696,-0.125806,-0.2220417,-0.1234773,-0.1990836,0.05155662,0.003810143,-0.05738837,-0.07172099,-0.1376581,0.1669216,-0.07075343,-0.1421042,0.05816438,0.06380502,-0.09513032,0.1224258,-0.05087917,0.05792505,0.1329237,0.07540341,0.2030605,0.03157876,-0.03190715,0.01122603,-0.2167563,0.03288891,0.165604,0.1577912,-0.005246893,0.125421,-0.09167659,-0.02220338
-0.1733983,-0.1816532,0.04936895,-0.2083266,-0.1885441,-0.1576807,-0.1249855,-0.2558678,0.2164793,0.002435248,0.1493632,-0.2021206,-0.02435795,-0.2187272,0.07877273,-0.2222784,-0.2071599,-0.2071793,-0.1089151,-0.1318618,-0.05321103,0.07684935,0.004222911,0.0888216,-0.08945085,0.1591939,0.08776622,0.0256549,0.06367607,0.04458324,0.1253,-0.1721533,-0.1879037,0.2086869,0.2012296,0.1695675,0.02973794,-0.06261849,0.1717831,-0.1747957,0.1048695,-0.2327528,-0.1794926,0.1671255,0.09043115,0.03659607,-0.1431977,0.07784485,0.0754133,-0.05100879,-0.02691346,0.1571005,0.09125206,0.2036102,0.1593845,-0.03528407,0.006227895,0.09259908,-0.1881742,-0.02856317,-0.1224365,-0.139397,-0.09545309,0.06787533,-0.2158508,-0.08418144,0.2081336,-0.2127447,-0.1670175,-0.1384872,0.016748,-0.2232247,0.1535934,0.1073433,0.1539754,-0.1622179,0.2024084,0.09271192,-0.1279207,-0.1788824,0.1947966,-0.1966307,-0.2164112,0.1710457,0.1788528,0.1248025,0.01193551,0.2171521,-0.130984,-0.197779,0.2382192,0.1403332,0.01499083,-0.1665503,0.003027588,-0.09861749,-0.1695873,-0.1146728,0.01392793,-0.1602127,-0.09795559,-0.1266463,0.009376355,0.129364,-0.002117833,0.1352342,-0.03686924,-0.1537028,0.007475544,-0.1762814,-0.08643954,-0.03340916,0.01763374,0.02291586,-0.192649,0.1699452,0.1037094,-0.07893682,-0.1745407,-0.04689756
-0.1177735,0.02252651,-0.1869425,-0.001914808,-0.04766598,0.03505515,0.07152522,-0.05803007,-0.05523103,-0.05395612,-0.05739241,0.01832313,0.2101891,-0.2014472,-0.05147666,-0.08815577,-0.1154026,0.09212619,0.1504143,-0.04086064,0.1559782,0.1596316,0.189906,-0.01834336,-0.07291102,0.1019918,-0.1193019,0.1554431,-0.07763455,-0.1580021,-0.05839812,-0.1308776,-0.1776746,0.214766,-0.06067884,-0.1521554,-0.03054626,0.09349577,-0.05032562,-0.1292617,0.1257443,0.1160201,-0.08551013,0.1785902,-0.07882509,0.06314997,-0.06986538,0.1173468,0.0276984,0.06409582,-0.2200078,0.2047339,0.04514784,0.05987363,-0.189976,0.008459557,-0.1213588,-0.1486086,0.1380357,-0.004423377,0.05202992,0.03206118,0.1940459,0.2057448,0.1779257,-0.01480997,-0.2146419,-0.1670433,0.1915385,-0.02884306,0.004591704,-0.09410428,0.1354792,0.09615345,-0.1276898,-0.1585457,-0.158766,0.03430087,-0.2194192,-0.1765997,0.02432238,-0.08216493,-0.1674398,-0.1078214,-0.03279934,0.021865,0.03000167,-0.008792908,0.1888248,-0.1191651,0.01962171,0.0353491,-0.1668596,-0.04323031,0.006702315,-0.02055991,0.167887,-0.1383607,-0.1747498,-0.2353282,0.1550453,0.1741373,0.2149698,-0.1924691,-0.160617,-0.1587125,-0.03269568,0.08320397,-0.154262,0.2144937,-0.1464982,0.1037131,-0.05718657,0.0163704,0.1056939,0.1504518,-0.1356575,0.2044877,0.04570566,-0.0552042
-0.09005278,-0.08168402,0.1110751,0.1163723,-0.02959771,-0.1613922,0.07908528,0.06877434,-0.1714102,0.1046658,0.1169702,0.0216384,-0.1992032,0.07299682,0.2008044,-0.006543878,0.1992193,-0.1992264,-0.181535,0.1415782,-0.1820836,0.01298436,-0.1133619,0.1393835,0.1433901,-0.1077113,-0.225105,-0.1678249,0.02197019,-0.2022939,0.1672094,0.2064129,-0.1021465,0.2152022,0.003073838,0.05218424,0.08262028,-0.08694227,0.02641538,0.1637214,0.1111965,0.1497275,-0.164654,0.005247191,-0.005086145,-0.01760718,-0.1472159,-0.06788051,-0.1018794,-0.08837431,0.06076426,-0.03246481,0.2459958,-0.168786,-0.1344997,0.266389,0.0174793,-0.07365128,0.05280037,0.1075261,-0.2226505,-0.04512359,-0.1406263,-0.1083685,-0.08362214,0.1362713,0.1436488,0.02839104,-0.1968398,0.120758,-0.002411254,0.03567199,0.04202455,0.1910482,0.2155283,0.02734918,0.1508293,-0.02571436,-0.00546768,0.1899748,0.2034508,0.07153232,-0.1210273,-0.08649486,0.08770337,-0.1011587,-0.06906113,-0.1034524,-0.1863789,-0.1254834,0.1052174,0.07596131,0.003824937,0.154197,-0.08490472,-0.1512891,-0.1549345,0.1472284,0.1697509,-0.07172236,0.007845371,-0.0833359,0.1069034,-0.2076342,-0.1832938,-0.2124066,0.06792329,-0.2258197,-0.01526994,0.1391965,-0.2621953,-0.02337897,-0.03963515,-0.1333616,-0.03252596,0.0745854,0.06335297,0.1205638,-0.06062721,0.10208
0.1624169,-0.06886472,0.1225947,0.2469869,0.1247285,0.001633394,0.3019054,-0.04286082,0.1112339,-0.1605214,-0.04651221,0.08873549,-0.1557539,0.1539495,0.1565866,0.1794105,0.01124937,-0.01744253,0.2385693,0.02778785,-0.06397793,0.1233027,0.02964882,0.1016299,-0.0847459,0.2272646,0.1103157,-0.1214474,-0.1242593,0.2471088,0.02023355,0.09599157,-0.03689396,0.1748697,-0.0778024,-0.03809173,0.05067884,0.1671818,0.04241142,-0.04142585,0.106342,-0.08229638,-0.05789019,-0.05459388,-0.0363515,-0.1939157,0.2222738,0.06720637,-0.2047555,-0.09642552,0.164037,0.02510349,-0.04388552,-0.08211748,0.06708138,0.2247197,0.03781797,0.1396478,0.1822975,-0.09563671,0.02996428,-0.08004365,0.1014016,0.1040787,-0.1646401,0.2231587,-0.1781564,0.1680665,0.08532643,-0.01394909,0.1209242,-0.08280477,-0.2214637,-0.1878002,0.2235968,-0.1485559,0.05247469,0.05074806,-0.02513125,0.204559,0.04928764,0.1352206,0.06063319,-0.2086496,-0.09506001,0.05829237,0.1058921,-0.124416,-0.2959802,0.09139644,-0.1015415,-0.02959218,0.1266995,0.1685241,0.1711488,0.01782885,-0.02239478,0.08860291,-0.0118099,0.0290444,0.06492665,-0.1710263,0.1871404,0.0158355,0.04115546,-0.02603456,0.1080081,-0.02912381,0.08959766,-0.06977016,0.1234967,0.2525461,0.00488518,0.09602515,-0.04081892,-0.02887418,0.01475231,0.1767344,0.04998758,0.1125823
